RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5713,15572038,Chijindum,660,Germany,Male,35,9,113948.58,1,1,0,188891.96,1
8785,15590810,Fallaci,638,Germany,Female,41,9,144326.09,1,1,0,73979.85,1
2677,15641994,Meng,667,Germany,Male,43,1,103018.45,1,1,0,32462.39,1
5138,15601594,Ifeanacho,698,France,Female,51,6,144237.91,4,1,0,157143.61,1
3980,15783030,Owens,685,France,Female,40,7,0.0,1,1,0,72852.74,1
4317,15720774,P'eng,850,Spain,Male,44,7,89118.26,1,1,0,104240.77,1
1622,15777797,Kovalyova,689,Spain,Male,38,5,75075.14,1,1,1,8651.92,1
4613,15649292,Bellucci,748,France,Female,49,7,29602.08,1,0,0,163550.58,1
8349,15796230,Morley,642,Germany,Female,36,2,124495.98,3,1,1,57904.22,1
9120,15576065,Sims,731,Spain,Female,40,5,171325.98,1,1,1,159718.27,1
1647,15651533,Brown,570,Germany,Female,50,5,129293.74,1,1,0,177805.44,1
5780,15723950,Kruglov,684,Spain,Male,40,2,70291.02,1,1,1,115468.84,1
6993,15808175,Castiglione,557,France,Female,39,7,49572.73,1,1,0,115287.99,1
8724,15803202,Onyekachi,350,France,Male,51,10,0.0,1,1,1,125823.79,1
140,15640905,Vasin,579,Spain,Female,35,1,129490.36,2,0,1,8590.83,1
8466,15601569,Ndubueze,598,France,Female,40,2,171178.25,1,1,0,137980.58,1
4401,15567063,Manna,766,Germany,Female,34,6,106434.94,1,0,1,137995.66,1
8551,15709016,North,687,Germany,Female,47,1,91219.29,1,0,0,158845.49,1
5541,15605742,Tuan,737,France,Male,43,0,80090.93,1,1,0,39920.0,1
7599,15613699,Schnaars,430,France,Female,60,7,73937.02,1,1,0,161937.62,1
7488,15785367,McGuffog,651,France,Female,56,4,0.0,1,0,0,84383.22,1
2196,15735246,Norman,798,Spain,Female,58,9,0.0,2,0,0,119071.56,1
5728,15704168,Ting,535,Germany,Male,38,8,127475.24,1,0,0,60775.76,1
4641,15696373,Gill,687,France,Female,44,9,0.0,2,0,0,103042.2,1
5449,15718912,Hsueh,608,Germany,Female,44,5,126147.84,1,0,1,132424.69,1
394,15684548,Demidov,556,Spain,Male,38,8,0.0,2,0,0,417.41,1
6794,15611669,Nyhan,623,Germany,Male,50,7,126608.37,1,0,1,645.61,1
8489,15794360,Hao,592,Germany,Female,70,5,71816.74,2,1,0,105096.82,1
8933,15700394,Palermo,713,Spain,Female,26,4,122857.46,2,1,0,144682.17,1
7507,15700300,Okoli,674,Germany,Female,44,4,131593.85,1,0,1,171345.02,1
9839,15616367,Ricci,581,Germany,Male,39,1,121523.51,1,0,0,161655.55,1
6465,15591512,Whittaker,564,Germany,Female,33,2,115761.51,1,0,1,112350.21,1
7659,15666297,Abramova,706,Spain,Female,53,3,0.0,3,0,0,88479.02,1
1255,15610383,Dumetolisa,628,France,Female,46,1,46870.43,4,1,0,31272.14,1
5633,15591091,Goering,644,France,Male,44,5,73348.56,1,1,0,157166.79,1
3695,15609704,Mao,608,France,Female,33,4,0.0,1,1,0,79304.38,1
521,15671256,Macartney,850,France,Female,35,1,211774.31,1,1,0,188574.12,1
2296,15664543,Shaw,699,France,Male,40,7,0.0,1,0,1,152876.13,1
8684,15599329,Christopher,697,France,Female,49,7,195238.29,4,0,1,131083.56,1
5389,15669664,Thompson,574,Germany,Male,54,1,99774.5,1,0,0,4896.11,1
7339,15796111,Smith,708,Germany,Female,54,8,145151.4,1,0,1,125311.17,1
1154,15669899,Fitts,755,Germany,Female,45,7,135643.0,1,0,0,143619.52,1
3083,15759066,Carpenter,483,France,Female,44,5,136836.49,1,1,0,192359.9,1
2192,15583548,Harrison,525,Spain,Female,47,6,118560.0,1,1,0,82522.61,1
1,15634602,Hargrave,619,France,Female,42,2,0.0,1,1,1,101348.88,1
1330,15645572,Calabresi,743,France,Female,40,6,0.0,1,1,0,28280.8,1
8578,15569976,Woronoff,754,Germany,Male,65,1,136186.44,1,1,1,121529.59,1
7254,15734649,Martel,779,Spain,Female,55,0,133295.98,1,1,0,22832.71,1
2496,15666548,Chung,466,Germany,Female,56,2,111920.13,3,1,0,197634.11,1
4947,15644692,Bibb,546,France,Female,47,8,0.0,1,1,1,66408.01,1
6084,15603880,Morgan,519,Germany,Male,38,1,114141.64,1,1,1,60988.21,1
4281,15740527,Lai,766,Germany,Female,62,7,142724.48,1,0,1,5893.23,1
4608,15734524,Wang,653,France,Male,51,3,0.0,1,1,0,170426.65,1
1965,15738318,Kung,800,France,Female,40,5,97764.41,1,1,0,98640.15,1
8745,15691906,Esposito,664,Germany,Female,49,5,127421.78,2,1,0,108876.75,1
3111,15707596,Chung,546,Germany,Female,74,8,114888.74,2,1,1,66732.63,1
4081,15812262,Gaffney,808,Germany,Female,37,2,100431.84,1,1,0,35140.49,1
1324,15629244,Bryant,635,Spain,Male,50,7,159453.64,2,0,0,54560.79,1
7478,15646190,Saunders,677,France,Female,56,0,119963.45,1,0,0,158325.87,1
1787,15603846,Fang,711,Spain,Male,37,2,0.0,2,1,0,83978.86,1
2191,15609998,Okwudilichukwu,700,Germany,Female,59,5,137648.41,1,1,0,142977.05,1
7085,15571415,Okwudiliolisa,805,Germany,Male,56,6,151802.29,1,1,0,46791.09,1
2873,15671591,Castiglione,439,Spain,Male,52,3,96196.24,4,1,0,198874.52,1
2006,15725835,West,785,Germany,Female,32,3,124493.03,2,0,1,52583.79,1
7634,15727811,Ts'ui,661,Germany,Female,47,0,109493.62,1,0,0,188324.01,1
2350,15787907,Wang,719,Germany,Female,42,5,137227.04,3,1,0,149097.38,1
6872,15658067,Walker,636,Germany,Female,48,3,120568.41,1,1,0,190160.04,1
9085,15593499,Stevens,686,Spain,Female,47,6,0.0,1,1,0,32080.69,1
7730,15681007,Yen,850,France,Female,35,2,128548.49,4,1,0,75478.95,1
5482,15606397,Cameron,577,Germany,Female,44,1,152086.15,1,0,1,44719.5,1
9982,15672754,Burbidge,498,Germany,Male,42,3,152039.7,1,1,1,53445.17,1
5937,15773723,Duncan,588,Spain,Female,22,9,67178.19,1,1,1,163534.75,1
5977,15807163,Ku,537,France,Female,38,10,0.0,1,0,0,52337.97,1
8425,15775703,Lo,702,France,Male,26,2,71281.29,1,1,1,108747.12,1
2222,15736069,Hsing,767,Germany,Female,35,6,132253.22,1,1,0,115566.57,1
4564,15694376,Sullivan,705,Germany,Female,64,3,153469.26,3,0,0,146573.66,1
1172,15640454,Parkhill,693,Germany,Male,40,0,120711.73,1,0,0,27345.18,1
4298,15778149,Connolly,538,Spain,Male,68,9,0.0,2,1,0,110440.5,1
9089,15608246,Wentcher,736,Germany,Female,36,8,103914.17,1,1,1,110035.88,1
3477,15806956,Iqbal,746,Spain,Male,30,1,112666.67,1,0,0,11710.4,1
6132,15749401,Ko,686,France,Male,60,9,0.0,3,1,1,75246.21,1
7000,15776156,Dolgorukova,521,France,Male,27,4,121325.84,1,1,1,164223.7,1
3167,15746203,Hsia,555,Germany,Male,62,4,119817.33,1,0,1,43507.1,1
7689,15592412,Sun,713,Germany,Male,45,4,131038.14,1,1,0,74005.04,1
7500,15790113,Schofield,609,Germany,Female,71,6,113317.1,1,1,0,108258.22,1
8398,15720155,Tao,630,Germany,Male,29,6,131354.39,1,0,1,9324.31,1
4223,15627847,Woronoff,850,France,Male,40,6,0.0,1,1,0,136985.08,1
1439,15574068,Norman,504,Germany,Male,56,9,104217.3,1,0,0,55857.48,1
6100,15743498,Winter,532,Germany,Male,52,9,137755.76,1,1,0,163191.99,1
4448,15716381,Greece,666,Germany,Female,50,7,109062.28,1,1,1,140136.1,1
923,15753337,Yeates,555,France,Male,51,5,0.0,3,1,0,189122.89,1
3416,15710689,Angel,578,Spain,Male,40,6,63609.92,1,0,0,74965.61,1
2336,15581440,Christie,724,Germany,Female,48,6,110463.25,2,1,1,80552.11,1
4630,15687153,Graham,850,Germany,Male,49,8,98649.55,1,1,0,119174.88,1
7810,15780989,Hajek,579,Spain,Male,43,2,145843.82,1,1,1,198402.37,1
1958,15674922,Beavers,710,France,Male,54,6,171137.62,1,1,1,167023.95,1
8649,15683053,Reyna,809,Spain,Female,48,2,0.0,1,1,0,160976.85,1
8299,15605534,Turnbull,644,Germany,Female,51,4,95560.04,1,0,0,72628.84,1
191,15726931,Onwumelu,715,France,Female,41,8,56214.85,2,0,0,92982.61,1
7182,15621423,Lavrentyev,736,France,Female,42,7,117280.23,3,0,0,41921.06,1
1913,15576644,Lin,687,Germany,Female,29,4,78939.15,1,1,0,122134.56,1
2297,15582714,Napolitani,749,Germany,Male,47,9,110022.74,1,0,1,135655.29,1
540,15762729,Ukaegbunam,745,Germany,Female,28,1,111071.36,1,1,0,73275.96,1
1632,15685372,Azubuike,350,Spain,Male,54,1,152677.48,1,1,1,191973.49,1
3931,15626008,Miller,622,Germany,Female,52,9,111973.97,1,1,1,162756.29,1
6316,15687421,Highland,559,Spain,Male,67,9,125919.35,1,1,0,175910.95,1
9357,15734711,Loggia,373,France,Male,42,7,0.0,1,1,0,77786.37,1
9376,15641389,Shen,659,Germany,Male,48,4,123593.22,2,1,0,82469.06,1
6892,15760865,Fan,754,Germany,Female,48,7,141819.02,1,1,0,93550.53,1
128,15782688,Piccio,625,Germany,Male,56,0,148507.24,1,1,0,46824.08,1
7600,15609758,Geoghegan,537,France,Female,45,7,158621.04,1,1,0,120892.96,1
4998,15613886,Trevisan,722,Spain,Male,43,1,0.0,1,1,0,44560.17,1
152,15759618,Alexeeva,535,France,Female,48,9,0.0,1,1,0,149892.79,1
7505,15587038,Ogochukwu,654,Spain,Female,32,2,0.0,1,1,1,51972.92,1
6178,15813974,Maruff,731,Germany,Male,37,3,116880.53,1,0,0,172718.35,1
8496,15801436,K'ung,696,France,Male,42,4,0.0,1,0,0,126353.13,1
431,15597602,Nwachinemelu,619,Germany,Male,57,3,137946.39,1,1,1,72467.99,1
5854,15765300,L?,596,Germany,Male,40,5,62389.03,3,1,0,148623.43,1
1627,15588248,Hs?,617,France,Female,28,0,0.0,2,1,1,7597.83,1
1747,15765694,Bage,584,Spain,Female,59,1,0.0,1,0,1,130260.11,1
631,15712403,McMillan,589,France,Female,61,1,0.0,1,1,0,61108.56,1
7716,15582129,Hsia,517,France,Male,62,1,43772.66,3,1,0,187756.24,1
2116,15718893,Pirozzi,404,Germany,Female,54,4,125456.07,1,1,0,83715.66,1
5734,15742798,French,829,France,Female,22,7,150126.44,1,1,0,152107.93,1
3710,15812616,Enyinnaya,707,France,Female,49,10,0.0,1,1,0,82967.97,1
1756,15778410,Clarke,533,Spain,Female,52,7,0.0,1,0,1,194113.99,1
4183,15577587,Reynolds,550,Germany,Male,52,5,121016.23,1,1,1,41730.37,1
8877,15712807,Robertson,556,Spain,Male,46,3,131764.96,1,1,1,108500.66,1
7725,15673591,Oluchukwu,842,France,Male,44,3,141252.18,4,0,1,128521.16,1
5116,15727317,Brady,533,Germany,Female,49,1,102286.6,3,1,0,69409.37,1
7018,15767729,Smith,646,Spain,Male,25,5,182876.88,2,1,1,42537.59,1
5340,15733966,Johnstone,496,Germany,Female,55,4,125292.53,1,1,1,31532.96,1
4288,15657529,Chin,714,Germany,Male,53,1,99141.86,1,1,1,72496.05,1
7283,15567860,Burrows,581,Spain,Female,44,7,189318.16,2,1,0,45026.23,1
8453,15601410,Tien,744,Spain,Female,46,1,0.0,3,1,1,177431.59,1
2475,15693199,Shao,739,France,Female,37,8,0.0,2,1,0,191557.1,1
1997,15755678,Kovalyov,534,France,Male,62,2,0.0,2,0,0,42763.12,1
4885,15569274,Pisano,678,Germany,Male,49,2,116933.11,1,1,0,195053.58,1
169,15574692,Pinto,667,Spain,Female,39,2,0.0,2,1,0,40721.24,1
1307,15709117,Fanucci,823,Spain,Female,46,3,81576.75,1,1,1,28370.95,1
8851,15590201,Fiorentini,500,Spain,Female,50,5,0.0,4,1,1,83866.35,1
4348,15645271,Radcliffe-Brown,615,Germany,Male,24,8,108528.07,2,0,0,179488.41,1
8353,15641413,Crawford,587,Germany,Female,49,7,155393.98,2,1,0,13308.2,1
220,15774854,Fuller,592,France,Male,54,8,0.0,1,1,1,28737.71,1
7375,15696287,Converse,682,Germany,Female,38,1,116520.28,1,1,1,49833.5,1
9333,15638882,Cardell,710,Germany,Female,62,9,148214.36,1,1,0,48571.14,1
2758,15566708,Chidalu,444,France,Female,45,4,0.0,2,1,0,161653.5,1
9769,15644994,Ko,714,Germany,Male,54,4,137986.58,2,0,1,51308.54,1
3329,15651352,Tobenna,529,France,Female,38,2,0.0,1,1,0,146388.85,1
9076,15635942,Thomson,576,France,Male,40,9,0.0,2,1,0,112465.19,1
2963,15605000,John,550,France,Male,38,9,140278.99,3,1,1,171457.06,1
3733,15689598,Dean,722,France,Male,46,6,0.0,1,1,1,93917.68,1
7118,15765257,Meng,564,Spain,Male,31,5,121461.87,1,1,1,20432.09,1
2242,15633112,Madukaego,681,Germany,Male,42,3,118199.97,2,1,0,9452.88,1
6185,15664339,Yu,775,Spain,Male,48,4,178144.91,2,0,0,50168.41,1
839,15585888,Nwokezuike,553,Spain,Female,48,3,0.0,1,0,1,30730.95,1
8831,15810444,Aksenov,562,Germany,Female,39,6,130565.02,1,1,0,9854.72,1
4293,15800287,Micco,706,Spain,Female,46,2,127660.46,2,1,0,150156.82,1
3616,15639357,Allan,415,France,Male,46,9,134950.19,3,0,0,178587.36,1
339,15636624,Nwabugwu,805,Spain,Female,39,5,165272.13,1,1,0,14109.85,1
4842,15668270,Thompson,587,Germany,Female,44,5,125584.17,2,1,1,41852.24,1
4243,15746553,Castles,526,Germany,Male,50,5,124233.24,1,0,1,159456.87,1
539,15794142,Ferreira,564,Germany,Female,62,5,114931.35,3,0,1,18260.98,1
9360,15606944,Fleming,645,Germany,Male,43,9,140121.17,1,1,0,11302.7,1
6704,15583863,Chimaobim,681,Germany,Male,49,8,142946.18,1,0,0,187280.51,1
8050,15808868,Nwokeocha,652,France,Female,31,3,103696.97,3,0,0,155221.05,1
8428,15806771,Yefremova,753,France,Female,40,0,3768.69,2,1,0,177065.24,1
6061,15669253,Gibson,754,Spain,Male,39,7,157691.98,2,1,0,133600.89,1
2770,15730433,Nakayama,580,Germany,Female,38,1,128218.47,1,1,0,125953.83,1
9749,15680201,Marcelo,627,Germany,Male,24,5,102773.2,2,1,0,56793.02,1
2341,15595728,Thomas,523,Germany,Male,41,0,119276.31,1,0,0,122284.38,1
4018,15678034,Grosse,811,France,Male,46,9,180226.24,1,1,0,13464.64,1
2671,15760446,Pagnotto,598,France,Female,64,9,0.0,1,0,1,13181.37,1
585,15803689,Begum,647,Germany,Female,51,1,119741.77,2,0,0,54954.51,1
7537,15590234,De Luca,697,France,Female,42,1,0.0,1,1,0,1262.83,1
2317,15624388,Henderson,649,Germany,Female,50,5,155393.32,1,1,1,87351.42,1
9785,15687626,Zhirov,527,France,Male,39,4,0.0,2,1,0,167183.07,1
8598,15659694,Wallis,634,Germany,Female,53,3,113781.5,2,1,1,106345.05,1
2051,15797160,Glover,492,France,Female,49,8,0.0,1,1,1,182865.09,1
5705,15661626,Algeranoff,732,Germany,Female,45,6,98792.4,1,1,0,81491.7,1
1658,15752342,Bradley,704,Germany,Female,54,6,133656.91,3,1,0,145071.33,1
7809,15649033,Echezonachukwu,603,Germany,Female,55,7,127723.25,2,1,0,139469.11,1
3241,15717560,Martin,580,France,Male,50,0,125647.36,1,1,0,57541.08,1
7970,15652030,De Bernales,637,Germany,Male,49,2,108204.52,1,1,0,169037.84,1
906,15675964,Chukwukadibia,672,France,Female,45,9,0.0,1,1,1,92027.69,1
6222,15603554,Berkeley,513,France,Female,45,0,164649.52,3,1,0,49915.52,1
7145,15577515,Sung,554,Germany,Female,55,0,108477.27,1,0,1,140003.0,1
1353,15596552,Stephens,535,Germany,Male,48,5,134542.73,1,1,1,58203.67,1
203,15600974,He,516,Spain,Male,50,5,0.0,1,0,1,146145.93,1
3264,15807525,Bailey,447,France,Male,43,2,0.0,2,1,0,33879.26,1
9233,15635364,Gray,618,France,Female,49,9,44301.43,3,1,1,89729.3,1
9322,15686099,Ruse,563,Spain,Male,61,1,82182.1,1,1,0,106826.92,1
3781,15685290,Wall,595,Germany,Male,46,5,142360.62,2,1,0,48421.4,1
2881,15789425,Marsden,694,Germany,Female,37,8,98218.04,2,1,0,182354.46,1
9745,15785358,Gresswell,586,Germany,Male,46,8,106968.96,1,1,1,79366.98,1
8172,15588859,Rowley,496,Spain,Female,44,0,179356.28,2,1,0,2919.21,1
6082,15813159,Hairston,526,France,Male,52,8,93590.47,1,0,1,21228.71,1
6992,15752801,Bradshaw,518,Germany,Male,29,9,125961.74,2,1,0,160303.08,1
6387,15584090,Jen,621,Spain,Female,40,7,0.0,2,0,1,131283.6,1
7019,15768600,Harris,805,Germany,Male,50,9,130023.38,1,1,0,62989.82,1
4296,15616454,Davidson,476,Germany,Female,34,8,111905.43,1,0,1,197221.81,1
1573,15725141,Whiddon,716,France,Female,44,3,109528.28,1,1,0,27341.63,1
943,15804586,Lin,376,France,Female,46,6,0.0,1,1,0,157333.69,1
8719,15627298,Vinogradova,589,France,Male,37,7,85146.48,2,1,0,86490.09,1
7446,15630592,Sanders,516,France,Female,45,4,0.0,1,1,0,95273.73,1
6775,15569432,Macleod,656,France,Female,48,9,0.0,2,1,1,85240.61,1
6123,15577313,Lionel,619,France,Male,44,3,116967.68,1,1,0,5075.17,1
3694,15722246,Omeokachie,742,France,Female,60,4,0.0,1,1,1,13161.66,1
2751,15767474,Lorenzo,481,France,Female,57,9,0.0,3,1,1,169719.35,1
6783,15657809,Lo,585,France,Male,55,10,106415.57,3,1,1,122960.98,1
115,15609618,Fanucci,721,Germany,Male,28,9,154475.54,2,0,1,101300.94,1
3520,15594878,Thompson,661,Spain,Female,41,5,28082.95,1,1,0,69586.27,1
2432,15782247,Yeh,540,France,Male,22,4,0.0,3,1,1,186233.26,1
5792,15730044,Greco,809,Germany,Female,42,6,64497.94,3,0,1,182436.81,1
5178,15588449,Chuang,591,Spain,Female,27,5,107812.67,1,0,1,162501.83,1
2660,15679410,Caldwell,729,France,Female,62,4,140549.4,1,1,0,30990.16,1
3759,15582910,Turnbull,514,France,Male,38,4,112230.38,1,1,0,16717.11,1
5126,15656086,Bovee,542,Spain,Male,54,8,105770.14,1,0,1,140929.98,1
6299,15755241,Rahman,714,France,Female,52,2,0.0,1,0,1,144045.08,1
2246,15578799,Anayolisa,625,France,Female,58,10,53772.73,1,1,1,192072.1,1
5859,15757867,Bray,570,France,Female,30,10,176173.52,1,1,0,97045.32,1
4596,15782360,Rogers,743,Germany,Male,65,2,131935.51,1,1,1,96399.67,1
4840,15649150,Buddicom,531,France,Female,53,5,127642.44,1,1,0,141501.45,1
1848,15758845,Rocher,590,Spain,Female,37,0,64345.21,1,0,1,61759.33,1
7426,15640521,Chidumaga,552,Germany,Male,33,3,144962.74,1,1,0,58844.84,1
2240,15648577,Pickering,493,France,Female,31,3,0.0,1,1,1,176570.28,1
7248,15663194,Voronova,582,Germany,Female,40,3,110150.43,1,1,1,191757.65,1
277,15694456,Toscani,756,France,Male,62,3,0.0,1,1,1,11199.04,1
721,15721658,Fleming,672,Spain,Female,56,2,209767.31,2,1,1,150694.42,1
3239,15588080,Giles,675,France,Male,54,6,0.0,1,1,0,110273.84,1
8187,15644179,Allen,606,France,Female,39,3,0.0,2,1,0,50560.45,1
5646,15785373,Wong,717,Spain,Female,42,5,190305.78,1,1,0,99347.8,1
7156,15609070,Findlay,515,Germany,Male,45,7,120961.5,3,1,1,39288.11,1
5370,15674541,Robinson,575,Spain,Male,52,8,123925.23,1,0,0,111342.66,1
7362,15586479,Yin,692,France,Female,36,4,0.0,1,1,0,185580.89,1
8154,15692106,Rose,606,Spain,Female,25,3,147386.72,3,1,0,45482.04,1
6467,15763683,Northern,678,Germany,Male,32,4,139626.01,1,1,1,118235.52,1
4698,15680706,Balashov,537,Germany,Male,48,4,131834.8,1,1,0,166476.95,1
3246,15768151,Romano,514,Germany,Female,45,3,109032.23,1,0,1,155407.21,1
8241,15708504,Wong,790,Germany,Male,50,8,121438.58,1,1,1,176471.78,1
3554,15626612,Yin,741,Spain,Male,40,4,104784.23,1,1,0,135163.76,1
762,15582741,Maclean,693,France,Female,35,5,124151.09,1,1,0,88705.14,1
204,15727868,Onuora,711,France,Female,38,2,129022.06,2,1,1,14374.86,1
5571,15645847,P'eng,569,Germany,Male,35,2,109196.66,3,1,0,109393.19,1
7032,15580914,Okechukwu,478,Spain,Male,48,0,83287.05,2,0,1,44147.95,1
3,15619304,Onio,502,France,Female,42,8,159660.8,3,1,0,113931.57,1
430,15806467,Boyle,568,Germany,Male,40,1,99282.63,1,0,0,134600.94,1
4914,15733447,Gay,562,France,Female,51,1,124662.54,1,1,1,65390.46,1
8433,15582519,Seleznyov,479,France,Male,47,6,121797.09,1,0,1,5811.9,1
8004,15595426,Madukwe,603,Spain,Male,57,6,105000.85,2,1,1,87412.24,1
4620,15622532,Izmailova,708,France,Female,47,0,126589.12,2,0,1,132730.07,1
1932,15652693,Greco,573,France,Female,26,4,129109.02,1,0,0,149814.68,1
334,15728669,Knowles,584,Germany,Female,30,8,112013.81,1,1,0,177772.03,1
7202,15664615,Nnachetam,689,Germany,Female,30,5,136650.89,1,1,1,41865.72,1
2549,15617197,Chien,524,France,Male,50,4,0.0,2,1,1,31840.59,1
8461,15658982,Napolitani,650,Germany,Female,28,5,122034.4,3,0,1,146663.43,1
4989,15775067,Fang,606,France,Male,47,3,93578.68,2,0,1,137720.56,1
3171,15791373,Chikezie,850,Germany,Female,35,2,80931.75,1,0,0,12639.67,1
2843,15785782,Ugonna,513,Spain,Male,48,2,0.0,1,1,1,114709.13,1
4940,15606273,Rene,616,France,Male,37,5,144235.73,2,0,0,154957.66,1
7630,15591107,Flemming,723,Germany,Female,68,3,110357.0,1,0,0,141977.54,1
2348,15746708,Ritchie,589,Germany,Male,55,7,119961.48,1,1,0,65156.83,1
7437,15671534,Hovell,646,Germany,Female,57,6,90212.0,1,1,0,13911.27,1
2581,15731790,Boyle,697,Germany,Female,38,6,132591.36,1,1,1,7387.8,1
2721,15806688,Manfrin,726,Spain,Female,56,8,123110.9,3,0,1,130113.78,1
9139,15771668,Henderson,578,France,Male,59,10,185966.64,1,0,0,9445.42,1
6659,15777873,Downer,628,France,Female,31,5,0.0,1,0,0,147963.07,1
5216,15701280,Romano,576,France,Male,24,3,0.0,1,0,1,78498.04,1
5536,15694444,Buttenshaw,648,Germany,Female,32,8,157138.99,3,1,0,190994.48,1
5842,15737267,Marcelo,676,France,Female,49,1,0.0,1,1,0,79342.31,1
5562,15583073,Martin,771,Spain,Female,56,2,0.0,1,1,1,25222.6,1
6757,15659567,Ch'iu,473,France,Female,39,9,117103.26,2,1,1,85937.52,1
7736,15774936,Liang,543,Germany,Male,41,6,143350.41,1,1,1,192070.16,1
7534,15592773,Eberegbulam,630,Germany,Female,51,0,108449.23,3,0,0,88372.69,1
1274,15612064,Tsou,474,France,Male,33,5,0.0,2,1,0,181945.52,1
8072,15688849,Martin,609,France,Male,48,1,108019.27,3,1,1,184524.65,1
4344,15654577,Alexeeva,549,Germany,Male,54,5,92877.33,1,1,0,2619.64,1
3153,15724161,Sutton,644,France,Female,40,9,137285.26,4,1,0,77063.63,1
8689,15778418,Burns,637,Germany,Male,40,9,154309.67,1,1,1,125334.16,1
8954,15592925,Giordano,711,Spain,Male,42,3,177626.77,3,0,1,16392.72,1
977,15570060,Palerma,586,France,Female,43,8,132558.26,1,1,0,67046.83,1
6780,15587066,Kovaleva,535,France,Male,38,2,119272.29,1,0,0,195896.59,1
899,15654700,Fallaci,523,France,Female,40,2,102967.41,1,1,0,128702.1,1
9479,15651900,Bergamaschi,782,Germany,Female,53,1,81571.05,1,1,0,182960.46,1
2050,15723008,Lo Duca,720,France,Female,45,1,102882.4,2,1,1,35633.15,1
9070,15777459,Gordon,619,Spain,Female,32,4,175406.13,2,1,1,172792.43,1
2629,15775891,Myers,634,Germany,Male,48,2,107247.69,1,1,1,103712.05,1
5492,15639278,Chinomso,580,Germany,Female,36,6,145387.32,2,1,1,169963.2,1
1366,15689514,Kang,625,France,Male,43,8,201696.07,1,1,0,133020.9,1
3225,15713463,Tate,645,Germany,Female,41,2,138881.04,1,1,0,129936.53,1
6066,15674720,Smith,691,Germany,Female,37,7,123067.63,1,1,1,98162.44,1
6893,15705009,Cartwright,649,France,Female,56,8,156974.26,1,1,0,89405.26,1
844,15672012,Jen,773,Spain,Female,41,5,0.0,1,1,0,28266.9,1
1282,15779182,Chia,790,Spain,Male,46,8,182364.53,1,0,0,139266.48,1
5805,15663933,Jamieson,625,Germany,Female,35,5,86147.46,2,1,0,163440.8,1
1470,15670374,Wright,819,Germany,Female,49,1,120656.86,4,0,0,166164.3,1
6404,15736126,Sung,850,Germany,Male,55,0,98710.89,1,1,1,83617.17,1
7571,15791944,Harker,697,France,Male,32,7,175464.85,3,1,0,116442.42,1
1175,15588670,Despeissis,705,Spain,Female,40,5,203715.15,1,1,0,179978.68,1
6705,15681878,Fan,436,Germany,Male,45,3,104339.11,2,1,1,183540.22,1
8222,15774358,Robertson,443,Germany,Male,59,4,110939.3,1,1,0,72846.58,1
228,15676895,Cattaneo,547,Germany,Female,39,6,74596.15,3,1,1,85746.52,1
2655,15759874,Chamberlain,532,France,Male,44,3,148595.55,1,1,0,74838.64,1
590,15591047,Ma,519,Spain,Female,47,6,157296.02,2,0,0,147278.43,1
6227,15792305,Mountgarrett,762,Germany,Male,46,6,123571.77,3,0,1,57014.17,1
8364,15677336,Aitken,557,Germany,Male,57,1,120043.13,1,1,0,132370.75,1
8031,15578141,Chien,592,Spain,Male,38,3,0.0,1,1,1,12905.89,1
7153,15737998,Cheng,529,France,Male,46,8,0.0,1,0,0,126511.94,1
635,15738181,Douglas,850,France,Male,31,6,67996.23,2,0,0,50129.87,1
9878,15572182,Onwuamaeze,505,Germany,Female,33,3,106506.77,3,1,0,45445.78,1
8802,15606115,P'eng,510,France,Female,52,6,191665.21,1,1,1,131312.56,1
5233,15684960,Yewen,559,France,Female,46,5,0.0,1,1,0,21006.1,1
4865,15783225,Cocci,737,France,Male,54,9,0.0,1,1,0,83470.4,1
7097,15787693,Kharlamov,559,Spain,Male,38,3,145874.35,1,1,0,56311.39,1
6602,15655213,Udinese,591,Germany,Female,51,8,132508.3,1,1,1,161304.68,1
6379,15768763,Bogdanov,562,France,Male,37,2,0.0,1,0,1,52525.15,1
9368,15785024,Warner,629,France,Female,40,9,137409.19,1,1,0,175877.7,1
1556,15709994,Gallo,658,France,Female,40,7,140596.95,1,0,1,135459.02,1
2648,15687162,Clayton,461,France,Male,51,9,119889.84,1,0,0,56767.67,1
988,15613749,Lees,569,Spain,Male,34,0,151839.26,1,1,0,102299.81,1
2140,15765518,Gregson,643,France,Female,51,2,105229.53,1,1,0,34967.75,1
